Leeftijd,Gewicht,Brandstof,Aantal zitplaatsen,Aantal wielen,Aantal deuren,Voertuigsoort
22,242,Benzine,2,2,0,Motorfiets
12,12550,CNG,32,4,3,Bus
1,108,Benzine,1,2,0,Motorfiets
17,1234,Benzine,5,4,4,Personenauto
13,2962,Diesel,4,4,3,Personenauto
6,11475,Diesel,49,4,3,Bus
3,221,Benzine,2,2,0,Motorfiets
1,212,Benzine,2,2,0,Motorfiets
12,1250,Benzine,5,4,4,Personenauto
0,2075,Benzine,5,4,4,Personenauto
12,12995,Diesel,55,4,2,Bus
22,680,Geen,0,2,0,Aanhangwagen
18,180,Benzine,2,2,0,Motorfiets
0,242,Benzine,2,2,0,Motorfiets
1,11391,Diesel,32,6,3,Bus
6,13325,Diesel,59,4,2,Bus
9,870,Geen,0,4,0,Aanhangwagen
32,869,Geen,0,2,0,Aanhangwagen
6,1240,Benzine,5,4,4,Personenauto
4,1065,Elektriciteit,5,4,4,Personenauto
7,1570,Diesel,5,4,4,Personenauto
18,203,Benzine,1,2,0,Motorfiets
20,1040,Geen,0,2,0,Aanhangwagen
2,12750,Elektriciteit,43,6,3,Bus
17,405,Geen,0,2,0,Aanhangwagen
12,855,Benzine,4,4,4,Personenauto
19,214,Benzine,2,2,0,Motorfiets
6,125,Benzine,2,2,0,Motorfiets
3,13970,Diesel,51,6,2,Bus
0,1410,Diesel,5,4,4,Personenauto
14,234,Benzine,2,2,0,Motorfiets
12,12350,CNG,32,4,4,Bus
10,13743,Diesel,50,4,4,Bus
15,238,Benzine,2,2,0,Motorfiets
11,950,Benzine,5,4,4,Personenauto
14,1120,Geen,0,2,0,Aanhangwagen
15,990,Geen,0,4,0,Aanhangwagen
23,11665,Diesel,45,4,3,Bus
3,9050,Diesel,43,6,2,Bus
7,11007,Diesel,44,4,2,Bus
5,217,Benzine,2,2,0,Motorfiets
9,197,Benzine,2,2,0,Motorfiets
4,1567,Diesel,5,4,4,Personenauto
18,960,Geen,0,2,0,Aanhangwagen
18,995,Benzine,5,4,2,Personenauto
12,1403,Benzine,4,4,2,Personenauto
6,1254,Diesel,5,4,4,Personenauto
4,175,Benzine,2,2,0,Motorfiets
6,13867,Diesel,50,4,4,Bus
24,810,Geen,0,2,0,Aanhangwagen
7,1109,Benzine,5,4,5,Personenauto
18,221,Benzine,2,2,0,Motorfiets
9,176,Benzine,2,2,0,Motorfiets
16,8815,Diesel,41,4,2,Bus
8,306,Benzine,2,2,0,Motorfiets
9,9000,Diesel,41,4,4,Bus
19,900,Geen,0,2,0,Aanhangwagen
4,13665,Diesel,57,6,2,Bus
26,975,Geen,0,2,0,Aanhangwagen
31,560,Geen,0,2,0,Aanhangwagen
15,780,Geen,0,2,0,Aanhangwagen
10,191,Benzine,2,2,0,Motorfiets
1,242,Benzine,2,2,0,Motorfiets
3,234,Benzine,2,2,0,Motorfiets
1,177,Benzine,2,2,0,Motorfiets
4,20695,Elektriciteit,46,10,4,Bus
12,1145,Benzine,5,4,4,Personenauto
6,108,Benzine,1,2,0,Motorfiets
8,840,Benzine,4,4,2,Personenauto
5,9200,Diesel,43,6,4,Bus
17,275,Benzine,2,2,0,Motorfiets
2,1525,Benzine,5,4,5,Personenauto
15,169,Benzine,2,2,0,Motorfiets
10,440,Geen,0,2,0,Aanhangwagen
14,855,Geen,0,2,0,Aanhangwagen
11,127,Benzine,2,2,0,Motorfiets
14,234,Benzine,2,2,0,Motorfiets
12,3160,Diesel,20,4,2,Bus
3,406,Benzine,2,2,0,Motorfiets
3,177,Benzine,2,2,0,Motorfiets
2,950,Benzine,4,4,3,Personenauto
24,656,Geen,0,2,0,Aanhangwagen
19,860,Geen,0,2,0,Aanhangwagen
13,1059,Benzine,5,4,4,Personenauto
13,18900,Diesel,93,6,2,Bus
25,661,Geen,0,2,0,Aanhangwagen
11,1330,Benzine,5,4,4,Personenauto
13,560,Geen,0,2,0,Aanhangwagen
11,965,Benzine,5,4,4,Personenauto
6,151,Benzine,2,2,0,Motorfiets
3,1325,Benzine,5,4,4,Personenauto
4,152,Benzine,2,2,0,Motorfiets
0,3690,Diesel,21,6,4,Bus
18,460,Geen,0,2,0,Aanhangwagen
2,15196,Diesel,58,6,3,Bus
11,1264,Benzine,5,4,4,Personenauto
14,1100,Geen,0,2,0,Aanhangwagen
57,2100,Benzine,6,4,2,Personenauto
13,180,Benzine,2,2,0,Motorfiets
15,100,Benzine,2,2,0,Motorfiets
2,15470,Diesel,63,8,2,Bus
13,820,Geen,0,2,0,Aanhangwagen
6,12675,Elektriciteit,30,4,2,Bus
9,14545,Diesel,53,6,3,Bus
25,760,Geen,0,2,0,Aanhangwagen
11,365,Benzine,2,2,0,Motorfiets
12,12550,CNG,32,4,2,Bus
13,204,Benzine,2,2,0,Motorfiets
10,251,Benzine,2,2,0,Motorfiets
2,12750,Elektriciteit,43,6,3,Bus
2,11980,CNG,36,6,2,Bus
16,1295,Benzine,4,4,2,Personenauto
21,242,Benzine,2,2,0,Motorfiets
1,13609,Diesel,51,6,2,Bus
10,1020,Geen,0,2,0,Aanhangwagen
0,1345,Elektriciteit,5,4,4,Personenauto
3,1379,Benzine,5,4,4,Personenauto
20,1020,Benzine,4,4,3,Personenauto
10,13640,Diesel,50,6,2,Bus
17,1405,Benzine,5,4,4,Personenauto
3,1400,Elektriciteit,5,4,5,Personenauto
5,1080,Benzine,5,4,4,Personenauto
9,8945,Diesel,41,4,2,Bus
4,198,Benzine,2,2,0,Motorfiets
10,720,Geen,0,2,0,Aanhangwagen
45,655,Geen,0,2,0,Aanhangwagen
1,210,Benzine,2,2,0,Motorfiets
13,11430,Diesel,31,4,4,Bus
11,202,Benzine,2,2,0,Motorfiets
13,11430,Diesel,31,4,2,Bus
6,1099,Benzine,5,4,5,Personenauto
6,230,Benzine,2,2,0,Motorfiets
3,13300,Diesel,51,6,2,Bus
7,1325,Benzine,5,4,5,Personenauto
23,1880,Geen,0,2,0,Aanhangwagen
23,11670,Diesel,44,4,2,Bus
0,13665,Diesel,55,6,2,Bus
35,1100,Benzine,5,4,2,Personenauto
14,536,Geen,0,2,0,Aanhangwagen
16,335,Benzine,2,2,0,Motorfiets
5,230,Benzine,2,2,0,Motorfiets
33,5275,Geen,0,2,0,Aanhangwagen
10,19150,Diesel,93,6,3,Bus
1,168,Benzine,2,2,0,Motorfiets
11,164,Benzine,2,2,0,Motorfiets
1,1660,Elektriciteit,5,4,5,Personenauto
3,13675,Elektriciteit,38,4,3,Bus
44,966,Geen,0,2,0,Aanhangwagen
12,174,Benzine,2,2,0,Motorfiets
5,11335,Diesel,46,6,3,Bus
7,1065,Diesel,5,4,2,Personenauto
14,990,Geen,0,2,0,Aanhangwagen
41,830,Geen,0,2,0,Aanhangwagen
2,10791,Elektriciteit,37,6,3,Bus
15,4920,Geen,0,2,0,Aanhangwagen
4,3790,Diesel,21,4,2,Bus
9,840,Benzine,4,4,2,Personenauto
6,1330,Benzine,5,4,4,Personenauto
14,1000,Benzine,5,4,4,Personenauto
11,243,Benzine,2,2,0,Motorfiets
15,234,Benzine,2,2,0,Motorfiets
2,221,Benzine,2,2,0,Motorfiets
7,258,Benzine,2,2,0,Motorfiets
18,820,Geen,0,2,0,Aanhangwagen
18,1160,Geen,0,2,0,Aanhangwagen
14,1510,Benzine,5,4,4,Personenauto
1,13650,Elektriciteit,44,6,4,Bus
18,680,Geen,0,2,0,Aanhangwagen
30,520,Geen,0,2,0,Aanhangwagen
10,101,Benzine,1,2,0,Motorfiets
11,855,Benzine,4,4,4,Personenauto
11,1199,Geen,0,2,0,Aanhangwagen
0,13690,Diesel,51,6,2,Bus
3,201,Benzine,2,2,0,Motorfiets
7,200,Benzine,2,2,0,Motorfiets
12,205,Benzine,2,2,0,Motorfiets
7,1634,Benzine,7,4,4,Personenauto
16,8815,Diesel,37,4,5,Bus
15,1100,Geen,0,2,0,Aanhangwagen
49,500,Geen,0,2,0,Aanhangwagen
11,1168,Benzine,5,4,4,Personenauto
21,890,Geen,0,2,0,Aanhangwagen
22,363,Benzine,2,2,0,Motorfiets
3,246,Benzine,2,2,0,Motorfiets
2,1133,Benzine,5,4,5,Personenauto
35,250,Geen,0,2,0,Aanhangwagen
5,9150,Diesel,39,6,2,Bus
2,1831,Elektriciteit,5,4,4,Personenauto
22,1765,Benzine,4,4,2,Personenauto
12,199,Benzine,2,2,0,Motorfiets
2,1045,Benzine,5,4,5,Personenauto
5,9150,Diesel,39,6,3,Bus
44,600,Geen,0,2,0,Aanhangwagen
2,15470,Diesel,63,8,2,Bus
15,920,Geen,0,6,0,Aanhangwagen
26,900,Geen,0,2,0,Aanhangwagen
10,18950,Diesel,58,6,2,Bus
9,1300,Geen,0,2,0,Aanhangwagen
5,11280,Diesel,41,6,3,Bus
7,1015,Benzine,5,4,4,Personenauto
13,251,Benzine,2,2,0,Motorfiets
2,3670,Diesel,21,4,2,Bus
17,546,Geen,0,2,0,Aanhangwagen
42,725,Geen,0,2,0,Aanhangwagen
17,945,Benzine,5,4,4,Personenauto
30,360,Geen,0,2,0,Aanhangwagen
11,1355,Benzine,5,4,4,Personenauto
10,12400,Diesel,39,4,3,Bus
18,1154,Benzine,5,4,4,Personenauto
5,11335,Diesel,46,6,2,Bus
6,1080,Benzine,5,4,4,Personenauto
4,2145,Elektriciteit,4,4,4,Personenauto
16,360,Geen,0,2,0,Aanhangwagen
12,355,Benzine,2,2,0,Motorfiets
28,440,Geen,0,2,0,Aanhangwagen
16,116,Benzine,1,2,0,Motorfiets
16,242,Benzine,2,2,0,Motorfiets
15,16860,Diesel,30,6,2,Bus
7,1324,Diesel,5,4,4,Personenauto
0,213,Benzine,2,2,0,Motorfiets
1,1055,Benzine,5,4,5,Personenauto
18,225,Benzine,2,2,0,Motorfiets
22,435,Geen,0,2,0,Aanhangwagen
8,94,Benzine,2,2,0,Motorfiets
15,231,Benzine,2,2,0,Motorfiets
3,189,Benzine,2,2,0,Motorfiets
13,206,Benzine,2,2,0,Motorfiets
17,1385,Benzine,5,4,4,Personenauto
0,19365,Elektriciteit,53,10,5,Bus
16,890,Geen,0,6,0,Aanhangwagen
22,660,Geen,0,2,0,Aanhangwagen
37,90,Benzine,1,2,0,Motorfiets
7,226,Benzine,2,2,0,Motorfiets
22,1225,Geen,0,2,0,Aanhangwagen
19,231,Benzine,2,2,0,Motorfiets
7,221,Benzine,2,2,0,Motorfiets
14,213,Benzine,2,2,0,Motorfiets
15,1405,Benzine,5,4,4,Personenauto
3,11450,Diesel,44,6,2,Bus
10,1004,Benzine,5,4,4,Personenauto
5,13480,Diesel,54,6,2,Bus
16,12600,CNG,44,4,2,Bus
26,1320,Geen,0,2,0,Aanhangwagen
8,1550,Diesel,5,4,4,Personenauto
26,669,Geen,0,2,0,Aanhangwagen
5,196,Benzine,2,2,0,Motorfiets
1,815,Benzine,4,4,4,Personenauto
15,1920,Benzine,5,4,4,Personenauto
9,14030,Diesel,51,6,4,Bus
7,1295,Benzine,5,4,4,Personenauto
83,510,Benzine,2,4,2,Personenauto
13,214,Benzine,2,2,0,Motorfiets
0,13665,Diesel,55,6,2,Bus
1,197,Benzine,2,2,0,Motorfiets
2,16320,Diesel,63,8,2,Bus
2,1712,Benzine,5,4,5,Personenauto
6,1849,Elektriciteit,5,4,4,Personenauto
6,1610,Benzine,5,4,4,Personenauto
2,12750,Elektriciteit,43,6,3,Bus
11,184,Benzine,2,2,0,Motorfiets
7,1110,Benzine,5,4,4,Personenauto
9,260,Geen,0,2,0,Aanhangwagen
22,815,Geen,0,2,0,Aanhangwagen
1,272,Benzine,2,2,0,Motorfiets
4,3959,Elektriciteit,17,6,2,Bus
18,570,Geen,0,2,0,Aanhangwagen
10,429,Geen,0,4,0,Aanhangwagen
19,920,Geen,0,2,0,Aanhangwagen
49,160,Benzine,2,2,0,Motorfiets
12,12550,CNG,32,4,3,Bus
2,1330,Benzine,5,4,5,Personenauto
14,15260,Diesel,63,6,2,Bus
9,12140,Diesel,46,4,3,Bus
6,248,Benzine,1,2,0,Motorfiets
38,530,Geen,0,2,0,Aanhangwagen
44,710,Geen,0,2,0,Aanhangwagen
25,264,Geen,0,2,0,Aanhangwagen
10,270,Geen,0,2,0,Aanhangwagen
10,600,Geen,0,2,0,Aanhangwagen
6,230,Benzine,2,2,0,Motorfiets
10,1099,Diesel,5,4,4,Personenauto
10,294,Benzine,2,2,0,Motorfiets
5,206,Benzine,2,2,0,Motorfiets
2,156,Benzine,2,2,0,Motorfiets
15,125,Benzine,2,2,0,Motorfiets
15,270,Geen,0,2,0,Aanhangwagen
13,206,Benzine,2,2,0,Motorfiets
4,1015,Benzine,5,4,4,Personenauto
24,615,Geen,0,2,0,Aanhangwagen
14,216,Benzine,2,2,0,Motorfiets
24,730,Geen,0,2,0,Aanhangwagen
14,835,Benzine,4,4,4,Personenauto
9,1405,Diesel,5,4,4,Personenauto
14,11390,Diesel,40,4,3,Bus
5,955,Benzine,4,4,2,Personenauto
1,1145,Benzine,5,4,5,Personenauto
4,3621,Diesel,20,4,2,Bus
17,380,Benzine,2,2,0,Motorfiets
13,11995,CNG,42,4,2,Bus
2,242,Benzine,2,2,0,Motorfiets
15,460,Geen,0,2,0,Aanhangwagen
7,11719,Diesel,34,4,2,Bus
1,1370,Benzine,5,4,5,Personenauto
11,1294,Diesel,5,4,4,Personenauto
2,11855,CNG,36,6,2,Bus
2,242,Benzine,2,2,0,Motorfiets
16,991,Benzine,5,4,4,Personenauto
3,256,Benzine,2,2,0,Motorfiets
8,11500,Diesel,34,4,2,Bus
42,720,Geen,0,2,0,Aanhangwagen
14,1010,Geen,0,2,0,Aanhangwagen
2,21235,Elektriciteit,45,10,6,Bus
15,4120,Diesel,20,4,2,Bus
13,11430,Diesel,34,4,2,Bus
20,10660,Diesel,31,4,3,Bus
14,780,Benzine,4,4,4,Personenauto
0,1390,Benzine,5,4,5,Personenauto
19,997,Benzine,5,4,4,Personenauto
1,1625,Benzine,5,4,4,Personenauto
5,1315,Benzine,2,4,2,Personenauto
2,10295,Elektriciteit,29,6,3,Bus
17,980,Geen,0,2,0,Aanhangwagen
13,650,Geen,0,2,0,Aanhangwagen
0,13920,Diesel,58,6,2,Bus
6,112,Benzine,1,2,0,Motorfiets
18,700,Geen,0,2,0,Aanhangwagen
6,15470,Diesel,63,8,2,Bus
11,1130,Benzine,5,4,4,Personenauto
15,2693,Diesel,3,4,3,Personenauto
14,995,Benzine,5,4,4,Personenauto
35,633,Geen,0,2,0,Aanhangwagen
20,237,Benzine,2,2,0,Motorfiets
2,10295,Elektriciteit,29,6,2,Bus
19,361,Geen,0,2,0,Aanhangwagen
16,184,Benzine,2,2,0,Motorfiets
4,1515,Benzine,5,4,4,Personenauto
11,440,Geen,0,2,0,Aanhangwagen
14,16020,Diesel,63,6,2,Bus
15,1163,Geen,0,6,0,Aanhangwagen
7,246,Benzine,2,2,0,Motorfiets
4,175,Benzine,2,2,0,Motorfiets
17,1017,Benzine,5,4,2,Personenauto
19,775,Benzine,4,4,4,Personenauto
2,935,Benzine,4,4,3,Personenauto
21,1200,Geen,0,2,0,Aanhangwagen
4,20695,Elektriciteit,46,10,4,Bus
13,547,Geen,0,2,0,Aanhangwagen
1,13100,Elektriciteit,44,6,3,Bus
15,1033,Benzine,5,4,2,Personenauto
10,206,Benzine,2,2,0,Motorfiets
4,113,Benzine,1,2,0,Motorfiets
13,13460,Diesel,52,4,4,Bus
11,920,Geen,0,2,0,Aanhangwagen
2,261,Benzine,2,2,0,Motorfiets
4,1063,Benzine,5,4,4,Personenauto
5,18510,Diesel,91,8,6,Bus
5,15770,Diesel,63,8,2,Bus
22,545,Geen,0,2,0,Aanhangwagen
20,1025,Geen,0,2,0,Aanhangwagen
40,540,Geen,0,2,0,Aanhangwagen
13,805,Benzine,4,4,2,Personenauto
0,1712,Elektriciteit,5,4,5,Personenauto
13,8728,Diesel,41,4,2,Bus
8,1405,Diesel,5,4,4,Personenauto
2,845,Benzine,4,4,5,Personenauto
1,1288,Elektriciteit,5,4,4,Personenauto
15,12240,Diesel,46,4,3,Bus
2,13609,Diesel,51,6,2,Bus
2,10295,Elektriciteit,29,6,3,Bus
7,12356,Diesel,48,4,2,Bus
17,950,Geen,0,2,0,Aanhangwagen
2,10791,Elektriciteit,37,6,3,Bus
13,1015,Benzine,5,4,4,Personenauto
14,580,Geen,0,2,0,Aanhangwagen
38,532,Geen,0,2,0,Aanhangwagen
6,196,Benzine,2,2,0,Motorfiets
17,780,Geen,0,2,0,Aanhangwagen
9,805,Benzine,4,4,4,Personenauto
2,2389,Benzine,4,4,2,Personenauto
36,440,Geen,0,2,0,Aanhangwagen
7,1364,Diesel,5,4,4,Personenauto
14,640,Geen,0,2,0,Aanhangwagen
9,197,Benzine,2,2,0,Motorfiets
12,1260,Benzine,5,4,4,Personenauto
6,213,Benzine,2,2,0,Motorfiets
0,20126,Elektriciteit,52,10,5,Bus
34,612,Geen,0,2,0,Aanhangwagen
12,1100,Geen,0,2,0,Aanhangwagen
32,707,Geen,0,2,0,Aanhangwagen
14,969,Benzine,4,4,2,Personenauto
35,595,Geen,0,2,0,Aanhangwagen
11,805,Benzine,4,4,4,Personenauto
2,20255,Elektriciteit,52,10,3,Bus
13,8728,Diesel,40,4,6,Bus
5,13522,Diesel,52,6,2,Bus
44,720,Geen,0,2,0,Aanhangwagen
1,108,Benzine,1,2,0,Motorfiets
14,720,Geen,0,2,0,Aanhangwagen
16,480,Geen,0,2,0,Aanhangwagen
17,1250,Benzine,5,4,4,Personenauto
9,19370,Diesel,91,6,3,Bus
2,12750,Elektriciteit,43,6,3,Bus
17,950,Geen,0,2,0,Aanhangwagen
9,14250,Diesel,51,4,2,Bus
5,11710,Diesel,44,4,2,Bus
25,660,Geen,0,2,0,Aanhangwagen
9,1612,Geen,0,2,0,Aanhangwagen
5,9200,Diesel,43,6,2,Bus
26,480,Geen,0,2,0,Aanhangwagen
15,268,Benzine,2,2,0,Motorfiets
9,954,Benzine,5,4,4,Personenauto
9,246,Benzine,2,2,0,Motorfiets
31,500,Geen,0,2,0,Aanhangwagen
51,5152,Geen,0,2,0,Aanhangwagen
17,184,Benzine,2,2,0,Motorfiets
3,13310,Diesel,48,6,2,Bus
29,794,Geen,0,2,0,Aanhangwagen
5,1250,Benzine,5,4,4,Personenauto
2,1065,Benzine,5,4,4,Personenauto
10,12970,Diesel,44,4,2,Bus
3,13935,Elektriciteit,31,6,4,Bus
5,1009,Benzine,5,4,4,Personenauto
11,271,Benzine,2,2,0,Motorfiets
31,264,Geen,0,2,0,Aanhangwagen
17,973,Geen,0,2,0,Aanhangwagen
31,400,Geen,0,2,0,Aanhangwagen
7,1024,Benzine,5,4,4,Personenauto
19,1120,Benzine,5,4,4,Personenauto
8,1187,Benzine,5,4,4,Personenauto
3,117,Benzine,2,2,0,Motorfiets
39,420,Geen,0,2,0,Aanhangwagen
25,12340,Diesel,36,4,4,Bus
0,1241,Benzine,5,4,5,Personenauto
5,2235,Diesel,5,4,4,Personenauto
4,839,Benzine,5,4,5,Personenauto
3,1515,Benzine,5,4,4,Personenauto
2,11980,Elektriciteit,36,6,2,Bus
2,1350,Benzine,5,4,5,Personenauto
17,520,Geen,0,2,0,Aanhangwagen
9,227,Benzine,2,2,0,Motorfiets
4,1295,Benzine,5,4,5,Personenauto
13,212,Benzine,2,2,0,Motorfiets
16,1230,Benzine,5,4,4,Personenauto
11,13150,Diesel,61,4,3,Bus
6,1385,Diesel,5,4,4,Personenauto
31,740,Geen,0,2,0,Aanhangwagen
9,8945,Diesel,41,4,2,Bus
9,12926,CNG,36,4,4,Bus
11,1079,Diesel,5,4,4,Personenauto
18,365,Geen,0,2,0,Aanhangwagen
10,690,Geen,0,2,0,Aanhangwagen
1,1180,Benzine,5,4,5,Personenauto
16,667,Geen,0,2,0,Aanhangwagen
3,237,Benzine,2,2,0,Motorfiets
15,195,Benzine,2,2,0,Motorfiets
9,320,Benzine,2,2,0,Motorfiets
16,180,Benzine,2,2,0,Motorfiets
11,1030,Geen,0,2,0,Aanhangwagen
18,800,Geen,0,2,0,Aanhangwagen
13,17060,Diesel,52,6,2,Bus
20,370,Geen,0,2,0,Aanhangwagen
7,22800,Diesel,50,8,3,Bus
13,203,Benzine,2,2,0,Motorfiets
15,303,Benzine,2,2,0,Motorfiets
6,196,Benzine,2,2,0,Motorfiets
8,16306,Diesel,42,6,6,Bus
0,233,Benzine,2,2,0,Motorfiets
8,11500,Diesel,34,4,4,Bus
10,4940,Diesel,30,4,3,Bus
2,13595,Elektriciteit,34,6,4,Bus
9,680,Geen,0,4,0,Aanhangwagen
12,199,Benzine,2,2,0,Motorfiets
14,1530,Geen,0,2,0,Aanhangwagen
14,8728,Diesel,39,4,2,Bus
4,229,Benzine,2,2,0,Motorfiets
2,205,Benzine,2,2,0,Motorfiets
6,210,Benzine,2,2,0,Motorfiets
14,1545,Benzine,5,4,4,Personenauto
9,13950,Diesel,51,4,2,Bus
2,1255,Benzine,5,4,5,Personenauto
10,198,Benzine,2,2,0,Motorfiets
5,172,Benzine,2,2,0,Motorfiets
5,1240,Benzine,5,4,4,Personenauto
14,950,Benzine,5,4,4,Personenauto
9,12165,Diesel,46,4,2,Bus
24,640,Geen,0,2,0,Aanhangwagen
39,696,Geen,0,2,0,Aanhangwagen
4,1136,Benzine,5,4,5,Personenauto
29,569,Geen,0,2,0,Aanhangwagen
10,1268,Benzine,5,4,4,Personenauto
0,250,Benzine,2,2,0,Motorfiets
1,13650,Elektriciteit,44,6,4,Bus
37,666,Geen,0,2,0,Aanhangwagen
41,524,Geen,0,2,0,Aanhangwagen
15,211,Benzine,2,2,0,Motorfiets
13,11430,Diesel,34,4,2,Bus
15,1234,Benzine,5,4,4,Personenauto
9,12216,Diesel,57,4,3,Bus
14,11390,Diesel,40,4,2,Bus
35,560,Geen,0,2,0,Aanhangwagen
17,272,Benzine,2,2,0,Motorfiets
15,940,Geen,0,2,0,Aanhangwagen
7,212,Benzine,2,2,0,Motorfiets
9,1207,Benzine,5,4,4,Personenauto
2,1635,Diesel,7,4,4,Personenauto
21,16915,Diesel,63,10,4,Bus
16,920,Geen,0,2,0,Aanhangwagen
4,203,Benzine,2,2,0,Motorfiets
30,894,Geen,0,2,0,Aanhangwagen
6,172,Benzine,2,2,0,Motorfiets
30,580,Geen,0,2,0,Aanhangwagen
18,1340,Geen,0,2,0,Aanhangwagen
3,1831,Elektriciteit,5,4,4,Personenauto
18,365,Geen,0,2,0,Aanhangwagen
3,3404,Diesel,17,4,2,Bus
15,1115,Benzine,4,4,2,Personenauto
5,9150,Diesel,39,6,4,Bus
2,1390,Benzine,5,4,5,Personenauto
10,187,Benzine,2,2,0,Motorfiets
36,225,Benzine,2,2,0,Motorfiets
13,210,Geen,0,2,0,Aanhangwagen
18,953,Benzine,5,4,4,Personenauto
9,12956,CNG,33,4,2,Bus
13,18460,Diesel,97,6,2,Bus
3,146,Benzine,2,2,0,Motorfiets
5,13325,Diesel,57,6,2,Bus
18,1076,Benzine,5,4,4,Personenauto
12,11500,Diesel,41,4,3,Bus
17,192,Benzine,2,2,0,Motorfiets
16,180,Benzine,2,2,0,Motorfiets
16,1840,Geen,0,2,0,Aanhangwagen
17,225,Benzine,2,2,0,Motorfiets
8,1255,Benzine,5,4,4,Personenauto
20,822,Benzine,5,4,4,Personenauto
2,5040,Diesel,30,4,2,Bus
17,730,Geen,0,2,0,Aanhangwagen
2,4035,Elektriciteit,20,6,1,Bus
10,212,Benzine,2,2,0,Motorfiets
1,261,Benzine,2,2,0,Motorfiets
20,766,Geen,0,2,0,Aanhangwagen
8,172,Benzine,2,2,0,Motorfiets
2,10295,Elektriciteit,29,6,3,Bus
29,847,Geen,0,2,0,Aanhangwagen
17,955,Benzine,5,4,4,Personenauto
9,1065,Benzine,5,4,4,Personenauto
0,1956,Elektriciteit,5,4,5,Personenauto
1,13340,Elektriciteit,35,6,2,Bus
23,4300,Diesel,11,4,4,Bus
3,180,Benzine,2,2,0,Motorfiets
18,201,Benzine,2,2,0,Motorfiets
15,860,Geen,0,2,0,Aanhangwagen
3,905,Benzine,4,4,3,Personenauto
4,180,Benzine,2,2,0,Motorfiets
4,13355,Diesel,54,4,2,Bus
8,200,Benzine,2,2,0,Motorfiets
0,1279,Benzine,5,4,5,Personenauto
7,9250,Diesel,41,4,2,Bus
19,189,Benzine,2,2,0,Motorfiets
14,13660,Diesel,53,4,2,Bus
5,1255,Benzine,5,4,4,Personenauto
14,965,Geen,0,2,0,Aanhangwagen
9,320,Geen,0,2,0,Aanhangwagen
14,560,Geen,0,2,0,Aanhangwagen
5,1395,Benzine,5,4,4,Personenauto
5,1155,Benzine,5,4,4,Personenauto
3,1005,Benzine,5,4,4,Personenauto
17,1250,Geen,0,2,0,Aanhangwagen
11,8820,Diesel,43,4,5,Bus
9,191,Benzine,2,2,0,Motorfiets
15,300,Geen,0,2,0,Aanhangwagen
3,13758,Diesel,57,4,4,Bus
5,9150,Diesel,39,6,3,Bus
29,703,Geen,0,2,0,Aanhangwagen
28,9600,Diesel,12,4,3,Bus
22,1270,Geen,0,2,0,Aanhangwagen
29,960,Geen,0,4,0,Aanhangwagen
7,151,Benzine,2,2,0,Motorfiets
11,2544,Diesel,9,4,2,Personenauto
10,1050,Diesel,5,4,2,Personenauto
17,1054,Geen,0,2,0,Aanhangwagen
30,688,Geen,0,2,0,Aanhangwagen
17,184,Benzine,2,2,0,Motorfiets
2,13609,Diesel,51,6,3,Bus
12,850,Geen,0,2,0,Aanhangwagen
19,1140,Benzine,5,4,4,Personenauto
22,730,Benzine,5,4,4,Personenauto
3,225,Benzine,2,2,0,Motorfiets
27,440,Geen,0,2,0,Aanhangwagen
9,8945,Diesel,41,4,2,Bus
6,1740,Benzine,5,4,5,Personenauto
5,308,Benzine,1,2,0,Motorfiets
7,15540,Diesel,60,6,5,Bus
14,1375,Benzine,5,4,4,Personenauto
24,320,Geen,0,2,0,Aanhangwagen
16,1200,Geen,0,2,0,Aanhangwagen
18,1168,Benzine,5,4,4,Personenauto
2,12455,Diesel,39,6,4,Bus
6,130,Benzine,2,2,0,Motorfiets
2,12455,Diesel,39,6,4,Bus
5,207,Benzine,2,2,0,Motorfiets
6,108,Benzine,1,2,0,Motorfiets
15,103,Benzine,2,2,0,Motorfiets
5,13168,Diesel,55,4,2,Bus
10,3700,Diesel,17,4,2,Bus
44,610,Geen,0,2,0,Aanhangwagen
13,1150,Benzine,5,4,2,Personenauto
4,1293,Diesel,5,4,5,Personenauto
13,191,Benzine,2,2,0,Motorfiets
12,12550,CNG,32,4,4,Bus
12,1065,Diesel,5,4,4,Personenauto
20,900,Geen,0,2,0,Aanhangwagen
15,191,Benzine,2,2,0,Motorfiets
2,3677,Diesel,21,4,2,Bus
10,12970,Diesel,44,4,2,Bus
10,13950,Diesel,51,4,6,Bus
20,207,Benzine,2,2,0,Motorfiets
3,133,Benzine,2,2,0,Motorfiets
26,320,Geen,0,2,0,Aanhangwagen
16,405,Geen,0,2,0,Aanhangwagen
16,920,Geen,0,6,0,Aanhangwagen
8,199,Benzine,2,2,0,Motorfiets
39,674,Geen,0,2,0,Aanhangwagen
8,16306,Diesel,42,6,2,Bus
5,11335,Diesel,46,6,3,Bus
17,836,Benzine,5,4,4,Personenauto
4,1425,Benzine,5,4,4,Personenauto
11,16402,Diesel,54,6,4,Bus
6,214,Benzine,2,2,0,Motorfiets
12,3760,Diesel,17,4,2,Bus
15,1755,Benzine,5,4,4,Personenauto
1,208,Benzine,2,2,0,Motorfiets
7,15540,Diesel,60,6,4,Bus
14,1207,Benzine,5,4,4,Personenauto
0,217,Benzine,2,2,0,Motorfiets
14,8728,Diesel,41,4,4,Bus
0,261,Benzine,2,2,0,Motorfiets
